,property_id,prop_type,price,baths_half,baths_full,beds,city,postal_code,state_code,county,building_size
0,M2609008891,condo,499000,0.0,1,1,San Jose,95118,CA,Santa Clara,771
1,M1493591051,condo,465000,0.0,1,2,Fremont,94536,CA,Alameda,750
2,M2448807679,condo,720000,0.0,1,1,San Jose,95110,CA,Santa Clara,791
3,M2313879074,condo,799900,0.0,2,2,San Jose,95135,CA,Santa Clara,1520
4,M2651529332,condo,650000,0.0,2,2,San Jose,95118,CA,Santa Clara,987
5,M1907461780,condo,695000,0.0,2,2,San Jose,95136,CA,Santa Clara,1250
6,M2645052852,condo,998888,0.0,2,2,San Jose,95113,CA,Santa Clara,1100
7,M1505751333,condo,769988,1.0,3,3,Morgan Hill,95037,CA,Santa Clara,1794
8,M2606191841,condo,1400000,1.0,2,3,Mountain View,94043,CA,Santa Clara,1369
9,M2058097017,condo,850000,0.0,2,2,San Jose,95138,CA,Santa Clara,1590
10,M2132370058,condo,799000,0.0,2,2,Santa Clara,95054,CA,Santa Clara,1121
11,M2632019648,condo,899000,1.0,2,2,San Jose,95125,CA,Santa Clara,1376
12,M2007180303,condo,366800,1.0,2,3,Morgan Hill,95037,CA,Santa Clara,1620
13,M2434149660,condo,829000,0.0,1,1,Palo Alto,94306,CA,Santa Clara,673
14,M1277403432,condo,1098000,1.0,2,2,Mountain View,94041,CA,Santa Clara,1300
15,M2650272439,condo,800000,0.0,2,2,San Jose,95110,CA,Santa Clara,1242
16,M2114891537,condo,475000,0.0,1,1,San Jose,95123,CA,Santa Clara,543
17,M2879343130,condo,888000,0.0,2,2,Santa Clara,95051,CA,Santa Clara,1012
18,M1590996339,condo,1150000,1.0,2,2,Sunnyvale,94086,CA,Santa Clara,1348
19,M2809069345,condo,745000,0.0,2,2,Milpitas,95035,CA,Santa Clara,1012
20,M1607597473,condo,1350000,1.0,3,3,Fremont,94539,CA,Alameda,1771
21,M1491670435,condo,840000,1.0,2,3,San Jose,95125,CA,Santa Clara,1622
22,M1087184672,condo,725000,0.0,1,1,San Jose,95110,CA,Santa Clara,953
23,M2617440499,condo,798000,0.0,1,1,Los Altos,94022,CA,Santa Clara,944
24,M9612566050,condo,1258795,2.0,2,2,Santa Clara,95054,CA,Santa Clara,1395
25,M9923044317,condo,916795,0.0,1,1,Santa Clara,95054,CA,Santa Clara,936
26,M9947420180,condo,995392,0.0,2,3,Fremont,94538,CA,Alameda,1479
27,M2495234746,condo,679999,1.0,2,3,San Jose,95139,CA,Santa Clara,1386
28,M9953328781,condo,860986,0.0,2,2,Fremont,94538,CA,Alameda,1279
29,M2950446548,condo,1250000,1.0,2,3,Santa Clara,95050,CA,Santa Clara,2088
30,M2996425629,condo,510000,0.0,1,2,San Jose,95123,CA,Santa Clara,903
31,M2595811456,condo,975000,1.0,3,4,San Jose,95123,CA,Santa Clara,2370
32,M1964715626,condo,849999,1.0,2,3,San Jose,95112,CA,Santa Clara,1507
33,M9869847273,condo,828888,0.0,2,3,Fremont,94536,CA,Alameda,1740
34,M1411709889,condo,1649000,0.0,3,3,Mountain View,94043,CA,Santa Clara,1694
35,M1779487168,condo,788888,0.0,2,2,San Jose,95124,CA,Santa Clara,1212
36,M2177001268,condo,565000,0.0,1,2,San Jose,95135,CA,Santa Clara,1127
37,M2855296997,condo,988000,0.0,2,3,Santa Clara,95054,CA,Santa Clara,1361
38,M1491009032,condo,1229000,1.0,2,3,Santa Clara,95054,CA,Santa Clara,1646
39,M2926920366,condo,1500000,1.0,2,3,Saratoga,95070,CA,Santa Clara,1988
40,M2279981221,condo,724999,1.0,2,3,Morgan Hill,95037,CA,Santa Clara,1932
41,M1938972320,condo,442000,0.0,2,2,San Jose,95135,CA,Santa Clara,1223
42,M2008269395,condo,629000,1.0,2,2,Morgan Hill,95037,CA,Santa Clara,1613
43,M2071203257,condo,599950,0.0,1,2,San Jose,95112,CA,Santa Clara,665
44,M1401411100,condo,538888,0.0,2,2,San Jose,95135,CA,Santa Clara,1223
45,M2557108806,condo,630000,0.0,2,2,San Jose,95125,CA,Santa Clara,1071
46,M1464080676,condo,1425000,0.0,2,2,Palo Alto,94301,CA,Santa Clara,1154
47,M1945238073,condo,1200000,1.0,2,3,San Jose,95134,CA,Santa Clara,1887
48,M1672944694,condo,1550000,1.0,3,4,Sunnyvale,94086,CA,Santa Clara,1914
49,M1417336252,condo,475000,0.0,1,2,San Jose,95123,CA,Santa Clara,798
50,M1548152642,condo,777000,0.0,1,2,Mountain View,94040,CA,Santa Clara,796
51,M1729886507,condo,1350000,0.0,2,2,Los Altos,94022,CA,Santa Clara,1270
52,M2125230650,condo,750000,0.0,2,2,San Jose,95135,CA,Santa Clara,1582
53,M1975297259,condo,1169900,1.0,1,2,Cupertino,95014,CA,Santa Clara,1216
54,M1924997500,condo,1098000,1.0,2,3,Fremont,94555,CA,Alameda,1607
55,M2889135758,condo,829999,1.0,2,2,San Jose,95134,CA,Santa Clara,1130
56,M1364171051,condo,689000,0.0,2,2,San Jose,95135,CA,Santa Clara,1370
57,M2405480778,condo,938000,0.0,2,2,Mountain View,94040,CA,Santa Clara,1140
58,M2017058991,condo,968000,1.0,2,3,San Jose,95126,CA,Santa Clara,1581
59,M1303359330,condo,649888,0.0,2,3,San Jose,95116,CA,Santa Clara,1200
60,M1414540084,condo,749999,0.0,2,2,San Jose,95110,CA,Santa Clara,1057
61,M2123644661,condo,575000,0.0,2,2,San Jose,95138,CA,Santa Clara,850
62,M9251609027,condo,862880,1.0,2,2,Fremont,94536,CA,Alameda,1283
63,M9760139208,condo,760000,0.0,2,2,Fremont,94555,CA,Alameda,1069
64,M9438478853,condo,916795,0.0,1,1,Santa Clara,95051,CA,Santa Clara,936
65,M1318155835,condo,538888,0.0,1,2,San Jose,95122,CA,Santa Clara,885
66,M1947629391,condo,699000,0.0,2,2,San Jose,95112,CA,Santa Clara,976
67,M1424997292,condo,695000,1.0,1,3,San Jose,95132,CA,Santa Clara,1159
68,M9165431378,condo,1285000,1.0,2,3,Sunnyvale,94089,CA,Santa Clara,1582
69,M9899419867,condo,1582690,1.0,4,4,Santa Clara,95051,CA,Santa Clara,2005
70,M1852356915,condo,1298000,1.0,2,3,Cupertino,95014,CA,Santa Clara,1445
71,M1294460993,condo,690000,0.0,2,3,San Jose,95116,CA,Santa Clara,1441
72,M2152305320,condo,655000,0.0,1,2,San Jose,95132,CA,Santa Clara,968
73,M2177861533,condo,739950,0.0,2,2,San Jose,95135,CA,Santa Clara,1509
74,M2060545133,condo,1499000,1.0,3,4,Sunnyvale,94085,CA,Santa Clara,1875
75,M1168396607,condo,935000,0.0,2,2,San Jose,95120,CA,Santa Clara,1299
76,M2398399455,condo,424888,0.0,1,1,San Jose,95123,CA,Santa Clara,543
77,M2606604699,condo,745000,0.0,2,2,Fremont,94539,CA,Alameda,1200
78,M2443453978,condo,485000,0.0,1,1,San Jose,95123,CA,Santa Clara,650
79,M2166009832,condo,839000,0.0,1,2,Mountain View,94040,CA,Santa Clara,811
80,M2320170721,condo,558000,1.0,1,3,San Jose,95123,CA,Santa Clara,1156
81,M1004549631,condo,699000,1.0,2,2,San Jose,95136,CA,Santa Clara,1351
82,M1835200060,condo,1698000,1.0,2,2,Los Altos,94022,CA,Santa Clara,1568
83,M9102449998,condo,858485,0.0,3,3,San Jose,95119,CA,Santa Clara,1563
84,M1087906115,condo,1595000,0.0,3,3,Mountain View,94040,CA,Santa Clara,1292
85,M9611838704,condo,759800,0.0,2,2,Fremont,94539,CA,Alameda,1046
86,M2269188556,condo,749000,1.0,2,2,San Jose,95125,CA,Santa Clara,1327
87,M2344763186,condo,869999,0.0,2,2,Campbell,95008,CA,Santa Clara,855
88,M2808074017,condo,850000,1.0,1,3,Fremont,94539,CA,Alameda,1242
89,M1312556068,condo,749000,0.0,3,3,Morgan Hill,95037,CA,Santa Clara,1773
90,M1247128172,condo,1248950,1.0,2,4,San Jose,95129,CA,Santa Clara,1408
91,M1251734627,condo,460000,0.0,1,2,San Jose,95123,CA,Santa Clara,810
92,M2601114747,condo,685000,1.0,2,2,Morgan Hill,95037,CA,Santa Clara,1374
93,M9640531858,condo,1399000,1.0,3,3,Santa Clara,95050,CA,Santa Clara,1950
94,M9562397666,condo,1538140,2.0,3,4,Santa Clara,95051,CA,Santa Clara,1940
95,M2760175909,condo,1049000,1.0,2,3,Fremont,94538,CA,Alameda,1637
96,M1596046043,condo,839000,1.0,2,2,San Jose,95112,CA,Santa Clara,1280
97,M2762998858,condo,430000,0.0,1,1,Santa Clara,95051,CA,Santa Clara,622
98,M2913256269,condo,849999,1.0,2,3,San Jose,95131,CA,Santa Clara,1444
99,M2643304931,condo,499999,0.0,1,1,San Jose,95125,CA,Santa Clara,784
100,M9631491339,condo,909000,1.0,2,2,Fremont,94538,CA,Alameda,1502
101,M1995217908,condo,598888,0.0,2,2,Fremont,94538,CA,Alameda,1052
102,M1670525009,condo,850000,1.0,2,3,Campbell,95008,CA,Santa Clara,1266
103,M1883431453,condo,699000,1.0,1,3,Fremont,94536,CA,Alameda,1166
104,M1539766246,condo,985000,0.0,2,3,San Jose,95125,CA,Santa Clara,1319
105,M2052337335,condo,769900,1.0,2,2,Santa Clara,95050,CA,Santa Clara,1254
106,M1144177688,condo,928000,0.0,2,2,Mountain View,94043,CA,Santa Clara,960
107,M2128111500,condo,709900,0.0,2,2,San Jose,95135,CA,Santa Clara,1509
108,M1096700877,condo,1598000,0.0,3,3,Mountain View,94040,CA,Santa Clara,1292
109,M2124258494,condo,668000,1.0,2,3,Newark,94560,CA,Alameda,1456
110,M1399940058,condo,739900,1.0,2,3,San Jose,95139,CA,Santa Clara,1656
111,M2008679320,condo,640000,1.0,2,2,Morgan Hill,95037,CA,Santa Clara,1613
112,M1514317550,condo,1088888,0.0,2,2,Santa Clara,95051,CA,Santa Clara,1524
113,M2914843052,condo,1295000,0.0,3,3,Stanford,94305,CA,Santa Clara,1753
114,M1246194044,condo,968000,0.0,3,3,San Jose,95133,CA,Santa Clara,1489
115,M2307981700,condo,849000,1.0,2,2,Campbell,95008,CA,Santa Clara,1190
116,M1425834813,condo,969888,1.0,2,4,San Jose,95126,CA,Santa Clara,1581
117,M9021120814,condo,975000,0.0,2,2,San Jose,95136,CA,Santa Clara,1668
118,M2257690348,condo,699000,1.0,2,3,Morgan Hill,95037,CA,Santa Clara,1759
119,M1866778835,condo,1200000,0.0,2,3,Sunnyvale,94087,CA,Santa Clara,1296
120,M1748115759,condo,730000,1.0,2,3,San Jose,95123,CA,Santa Clara,1520
121,M2984742588,condo,918000,0.0,2,2,Sunnyvale,94086,CA,Santa Clara,1209
122,M1225394698,condo,724000,0.0,2,2,Campbell,95008,CA,Santa Clara,1126
123,M2528830253,condo,658000,0.0,2,2,San Jose,95123,CA,Santa Clara,982
124,M2711440372,condo,698000,1.0,1,3,San Jose,95123,CA,Santa Clara,1260
125,M2928023823,condo,672000,0.0,1,2,Sunnyvale,94086,CA,Santa Clara,917
126,M1351138883,condo,537900,0.0,1,2,Newark,94560,CA,Alameda,905
127,M2194057605,condo,451000,1.0,1,2,Newark,94560,CA,Alameda,1132
128,M2539567919,condo,2150000,0.0,3,4,San Jose,95128,CA,Santa Clara,2037
129,M2856952505,condo,569888,1.0,1,3,San Jose,95122,CA,Santa Clara,1125
130,M1284629082,condo,739000,1.0,2,3,San Jose,95123,CA,Santa Clara,1142
131,M2671243015,condo,569000,1.0,1,3,San Jose,95123,CA,Santa Clara,1156
132,M1214204674,condo,689000,0.0,2,3,San Jose,95125,CA,Santa Clara,1312
133,M2148882019,condo,1699888,1.0,2,3,Cupertino,95014,CA,Santa Clara,1727
134,M2596668572,condo,915000,0.0,3,3,San Jose,95123,CA,Santa Clara,2173
135,M2550846904,condo,649000,0.0,2,2,San Jose,95131,CA,Santa Clara,922
136,M2328163303,condo,568888,0.0,1,2,San Jose,95110,CA,Santa Clara,870
137,M1390558487,condo,650000,0.0,1,1,San Jose,95126,CA,Santa Clara,824
138,M2424411083,condo,585000,0.0,1,2,San Jose,95123,CA,Santa Clara,904
139,M2164620322,condo,849000,0.0,3,4,San Jose,95111,CA,Santa Clara,1929
140,M1023573726,condo,874888,0.0,2,2,Santa Clara,95051,CA,Santa Clara,1047
141,M2036830759,condo,465000,0.0,1,1,San Jose,95132,CA,Santa Clara,677
142,M2114509431,condo,949900,1.0,2,4,San Jose,95126,CA,Santa Clara,1650
143,M1276083809,condo,749999,1.0,2,3,San Jose,95111,CA,Santa Clara,1442
144,M1711927134,condo,1295000,1.0,2,2,Mountain View,94043,CA,Santa Clara,1594
145,M1264136756,condo,463000,1.0,2,2,Morgan Hill,95037,CA,Santa Clara,1374
146,M2162853599,condo,929800,1.0,2,3,Santa Clara,95054,CA,Santa Clara,1542
147,M1492948268,condo,990000,0.0,2,2,Santa Clara,95054,CA,Santa Clara,1148
148,M9342536726,condo,899000,1.0,2,2,Milpitas,95035,CA,Santa Clara,1695
149,M1395153570,condo,620000,0.0,2,2,San Jose,95135,CA,Santa Clara,1490
150,M2718804599,condo,850000,1.0,1,1,Los Gatos,95030,CA,Santa Clara,864
151,M2703862087,condo,499900,0.0,1,1,San Jose,95128,CA,Santa Clara,658
152,M1300571476,condo,1148000,1.0,2,3,Santa Clara,95050,CA,Santa Clara,1731
153,M1325216768,condo,599950,0.0,2,2,San Jose,95135,CA,Santa Clara,1184
154,M1910123406,condo,650000,0.0,2,2,San Jose,95121,CA,Santa Clara,1050
155,M2807165206,condo,665000,1.0,1,3,San Jose,95132,CA,Santa Clara,1130
156,M1532935999,condo,699000,0.0,1,1,San Jose,95113,CA,Santa Clara,899
157,M1440743207,condo,1600000,1.0,2,3,Los Gatos,95032,CA,Santa Clara,2175
158,M1450977952,condo,749000,0.0,2,2,San Jose,95135,CA,Santa Clara,1804
159,M2286795049,condo,425000,0.0,1,1,Morgan Hill,95037,CA,Santa Clara,1008
160,M9796955325,condo,549950,1.0,1,2,Newark,94560,CA,Alameda,1132
161,M1363189632,condo,698000,0.0,1,1,Mountain View,94043,CA,Santa Clara,752
162,M1025560193,condo,1449000,1.0,2,3,Mountain View,94040,CA,Santa Clara,1725
163,M1961844254,condo,1089000,0.0,2,2,Cupertino,95014,CA,Santa Clara,1249
164,M2478577510,condo,459888,0.0,1,2,Fremont,94536,CA,Alameda,750
165,M9729498692,condo,899000,1.0,2,2,Milpitas,95035,CA,Santa Clara,1695
166,M2243532347,condo,1098000,0.0,2,3,San Jose,95138,CA,Santa Clara,2332
167,M2135425071,condo,599950,0.0,2,2,San Jose,95123,CA,Santa Clara,995
168,M2287554092,condo,1098000,1.0,3,4,San Jose,95131,CA,Santa Clara,1851
169,M1790493066,condo,399000,0.0,1,1,Santa Clara,95051,CA,Santa Clara,622
170,M1265679730,condo,1100000,0.0,2,3,Fremont,94539,CA,Alameda,1431
171,M1974067483,condo,1168000,1.0,2,2,Cupertino,95014,CA,Santa Clara,1216
172,M1308547548,condo,1795000,1.0,3,4,Mountain View,94043,CA,Santa Clara,2047
173,M2006261588,condo,610000,0.0,1,0,San Jose,95113,CA,Santa Clara,852
174,M2383692706,condo,1199000,1.0,2,3,San Jose,95126,CA,Santa Clara,1859
175,M1223421740,condo,967999,1.0,3,4,Newark,94560,CA,Alameda,1902
176,M1770810718,condo,620000,1.0,1,3,San Jose,95139,CA,Santa Clara,1220
177,M1570389404,condo,769000,1.0,2,3,San Jose,95148,CA,Santa Clara,1720
178,M2353931739,condo,1098000,0.0,2,2,San Jose,95126,CA,Santa Clara,1403
179,M1123367610,condo,495000,1.0,1,2,Union City,94587,CA,Alameda,888
180,M1205988497,condo,1125000,0.0,2,2,San Jose,95110,CA,Santa Clara,1312
181,M2559382028,condo,675000,1.0,2,3,San Jose,95116,CA,Santa Clara,1216
182,M2282448658,condo,1075000,1.0,2,2,San Jose,95131,CA,Santa Clara,1690
183,M2503501425,condo,1329000,1.0,2,3,Santa Clara,95054,CA,Santa Clara,1700
184,M2275107267,condo,1648000,1.0,2,3,Sunnyvale,94087,CA,Santa Clara,1851
185,M2992073738,condo,725000,0.0,2,2,San Jose,95136,CA,Santa Clara,1073
186,M1330158617,condo,589000,0.0,1,1,San Jose,95124,CA,Santa Clara,815
187,M1820340212,condo,699950,0.0,2,3,Fremont,94536,CA,Alameda,1330
188,M2483701991,condo,1095000,1.0,1,2,Sunnyvale,94087,CA,Santa Clara,1160
189,M1579968677,condo,465000,0.0,1,1,San Jose,95116,CA,Santa Clara,633
190,M2781188918,condo,865000,0.0,2,2,San Jose,95112,CA,Santa Clara,1662
191,M1655495370,condo,590000,1.0,1,2,San Jose,95129,CA,Santa Clara,1099
192,M2294107397,condo,1149000,0.0,2,3,Cupertino,95014,CA,Santa Clara,1202
193,M9010318184,condo,1419990,1.0,3,4,Sunnyvale,94089,CA,Santa Clara,1749
194,M2072283905,condo,878888,0.0,2,2,San Jose,95131,CA,Santa Clara,1171
195,M9954609054,condo,1007630,3.0,3,3,San Jose,95133,CA,Santa Clara,1565
196,M1003895291,condo,399999,0.0,2,2,San Jose,95135,CA,Santa Clara,1223
197,M1012356677,condo,888000,0.0,2,2,Sunnyvale,94086,CA,Santa Clara,1047
198,M1424952964,condo,779950,0.0,2,3,San Jose,95128,CA,Santa Clara,1262
199,M1481438748,condo,899000,1.0,2,3,San Jose,95127,CA,Santa Clara,2492
